course_prefix,course_number,course_title,course_desc,num_units,dept_name,inst_ipeds,metadata
AMST,348,American Design: An Historical Survey,"Examination of design in American culture over the last century. Readings in industrial, graphic, interior, architectural, landscape, and user interface design used to study issues of gender, race, and class in the U.S.",3,American Studies,141574,Grade Option: A-F only.; Frequency of Course (when offered): Alt years; Class Standing Restrictions: Open to all class standings.; General Education Designation(s): DH
ASL,102,Elementary American Sign Language II,Continued development of basic receptive and expressive conversational skills in American Sign Language; linguistic structure introduced inductively through mix of lectures and discussion; discussion of history and culture of Deaf community in the U.S.,3,American Sign Language,141574,Prerequisites: ASL 101 (or equivalent).; General Education Designation(s): HSL
AMST,201,American Experience: Institutions and Movements,"Emergence and transformation of laws, ideologies, institutions, and social movements from the 17th-21st centuries. Emphasis on relationships among structures of power, representational practices, belief systems, and social action. Writing emphasis, interdisciplinary perspectives.",3,American Studies,141574,General Education Designation(s): DH
AMST,423,History of American Architecture,"History of American architecture in terms of style, techniques, and symbolic meaning.",3,American Studies,141574,Cross-Listed: ARCH 473; General Education Designation(s): DH
AMST,453,"Culture, Society, and Literature",Literary and non-fictive exploration of the intellectual and moral response of Americans to institutions and culture of 20th-century marketplace economy.,3,American Studies,141574,General Education Designation(s): DL
AMST,317,American Music and Culture,"Analysis of a variety of American musical genres and histories through focused writing assignments (record and performance reviews, personal narratives, interviews, research proposals, research papers).",3,American Studies,141574,Frequency of Course (when offered): Alt years; Class Standing Restrictions: second year standing or consent.; General Education Designation(s): DH
AS,401,National Security Affairs,"Study of the national security process, regional studies, and Air Force Doctrine; includes an emphasis on oral presentation, military briefing styles, preparation for Active Duty, and leadership challenges facing Air Force Officers.",3,Asian Studies,141574,Prerequisites: must have completed AS 301 and AS 302 ; or consent.; Grade Option: A-F only.; Frequency of Course (when offered): Fall only
AMST,458,Film in American Culture,Comprehensive survey of varieties of film experience from historical and contemporary points of view. Significant attention paid to the development of writing skills and to ethical issues.,3,American Studies,141574,General Education Designation(s): DH
AMST,425,American Environmental History,"Survey history of the complex relations between American societies and diverse U.S. ecosystems, from European contact and colonization to the present.",3,American Studies,141574,Cross-Listed: HIST 480 and SUST 481; General Education Designation(s): DH
AMST,220,Introduction to Indigenous Studies,"Histories, politics, popular representations, self-representations, and contemporary issues of Indigenous peoples in U.S. and its territories, including Native Americans, Alaska Natives, Kanaka Maoli, Chamorro, Samoans. Emphasis on Hawaiʻi and its relationship to other Indigenous nations.",3,American Studies,141574,General Education Designation(s): DH
AMST,301,Hip-Hop and American Culture,Survey tracing hip-hop from its Afro-Carribean musical beginnings to contemporary adaptations and interpretations. Students will analyze various materials and will pay attention to the relationships between hip-hop and contemporary social forms.,3,American Studies,141574,Class Standing Restrictions: sophomore standing or consent.; General Education Designation(s): DH
AMST,442,Social Movements,"Examination of mass mobilization in U.S. history from the Revolution forward, including abolitionism, feminism, civil rights, labor, and more. Concludes with analysis of various community organizing efforts today.",3,American Studies,141574,General Education Designation(s): DH
AMST,437,Trans* Studies: Trans(feminine/ masculine/gender nonconforming/sexual),"Focus on various aspects of Trans* identities, biographies, cultural productions, and communities. It also addresses issues on racism, medical intervention, dating, societal condemnation, mental health, and incarceration. Junior standing or higher.",3,American Studies,141574,Cross-Listed: WGSS 493; General Education Designation(s): DH
AMST,460,Early 20th Century American Art,American art in the first half of the 20th century and its impact on American culture. Junior standing or higher.,3,American Studies,141574,Prerequisites: ART 176 or consent.; Frequency of Course (when offered): Alt. years: fall; Cross-Listed: ART 460
AMST,345,Religion and Conflict in American History,"Analyzes selected historical examples of religious conflicts in America, discerning characteristic patterns of American religious discourse, and identifying the social structures, interests, and ethical principles at stake in conflicts about religion. Sophomore standing or higher.",3,American Studies,141574,Frequency of Course (when offered): Fall only; Cross-Listed: REL 345; General Education Designation(s): DH
AMST,308,Justice and Asian America: Social Movements and the Law in American History,"Examination of demands for and the changing nature of justice, historical and contemporary, through court cases, legislation, presidential orders, and social movements that address legal, social, and political definitions of Asian America. Sophomore standing or higher.",3,American Studies,141574,General Education Designation(s): DH
ASL,201,Intermediate American Sign Language I,Continued development of receptive and expressive conversational skills in American Sign Language; linguistic structure introduced inductively through mix of lectures and discussion; includes discussion of history and culture of Deaf community in the U.S.,3,American Sign Language,141574,Prerequisites: ASL 102 (or equivalent).; General Education Designation(s): HSL
AMST,411,Japanese Americans: Research Topics,"Research and thematic seminar on Japanese American culture, issues, and history.",3,American Studies,141574,Class Standing Restrictions: junior standing or consent.; General Education Designation(s): DH
AMST,202,American Experience: Culture and the Arts,"Literature and modern media; visual and performing arts; material culture and architecture; foodways and ritual as meaning-making processes that have shaped the diverse identities, spaces, and communities of the Americas. Writing emphasis, interdisciplinary perspectives.",3,American Studies,141574,General Education Designation(s): DH
AMST,475,Documentation of Historic Architecture,"Study and documentation of existing buildings, structures, sites of historic and/or cultural significance, including field measurements and drawings, historical research, photo documentation, and preparation of archival drawings to be deposited in the Library of Congress. Documentation conducted according to standards of the Historic American Buildings Survey/ Historic American Engineering Record (HABS/HAER).",V,American Studies,141574,"Prerequisites: consent.; Repeatable: 3 times, up to 24 credits.; Major Restrictions: AMST, ARCH, and HIS majors only.; Cross-Listed: ARCH 472"
AMST,325,Religion and Law in the U.S.,"Surveys church-state jurisprudence since the 1940s, with special attention to difficulty of defining religion, and applies the religion clauses to current issues.",3,American Studies,141574,"Grade Option: A-F only.; Frequency of Course (when offered): Once a year; Class Standing Restrictions: sophomore or higher standing, or consent.; Cross-Listed: POLS 325; General Education Designation(s): DH"
AMST,438,Women and Globalization in Asia,"History, culture, and contemporary reality of Asian women in Asia and the U.S. Includes critical analysis of American feminist methodology and theory.",3,American Studies,141574,"Prerequisites: one of AMST 310 , AMST 316 , AMST 318 , AMST 373 , AMST 455 , POLS 339 , WGSS 360 , WGSS 361 , WGSS 439 ; or consent.; Cross-Listed: POLS 372 and WGSS 462; General Education Designation(s): DS"
